Start_Date,Location,Pollutant,AQI_Value,AQI_Category,Year
2015-01-01 00:00:00+00:00,West Queens,Boiler Emissions- Total PM2.5 Emissions,0.2,Good,2015
2017-06-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),14.44,Good,2017
2021-06-01 00:00:00+00:00,Bayside and Little Neck (CD11),Ozone (O3),30.33661598,Good,2021
2013-06-01 00:00:00+00:00,South Crown Heights and Lefferts Gardens (CD9),Ozone (O3),29.62,Good,2013
2012-06-01 00:00:00+00:00,South Crown Heights and Lefferts Gardens (CD9),Ozone (O3),32.11,Good,2012
2021-06-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Ozone (O3),30.32349454,Good,2021
2019-06-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Nitrogen dioxide (NO2),13.09,Good,2019
2023-06-01 00:00:00+00:00,Upper West Side (CD7),Nitrogen dioxide (NO2),15.71228819,Good,2023
2015-01-01 00:00:00+00:00,Sunset Park (CD7),Nitrogen dioxide (NO2),19.81,Good,2015
2015-12-31 00:00:00+00:00,Sunset Park (CD7),Fine particles (PM 2.5),8.52,Good,2015
2022-06-01 00:00:00+00:00,Flushing and Whitestone (CD7),Fine particles (PM 2.5),6.657363094,Good,2022
2011-12-01 00:00:00+00:00,Flushing and Whitestone (CD7),Fine particles (PM 2.5),8.93,Good,2011
2021-06-01 00:00:00+00:00,Williamsburg - Bushwick,Fine particles (PM 2.5),9.207531233,Good,2021
2016-06-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Nitrogen dioxide (NO2),15.98,Good,2016
2021-01-01 00:00:00+00:00,Williamsburg - Bushwick,Fine particles (PM 2.5),7.247995672,Good,2021
2022-06-01 00:00:00+00:00,Williamsburg - Bushwick,Fine particles (PM 2.5),6.9921169,Good,2022
2022-06-01 00:00:00+00:00,East New York,Fine particles (PM 2.5),6.401286506,Good,2022
2015-12-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Nitrogen dioxide (NO2),22.7,Good,2015
2014-06-01 00:00:00+00:00,Williamsburg - Bushwick,Nitrogen dioxide (NO2),17.0,Good,2014
2018-12-01 00:00:00+00:00,Staten Island,Nitrogen dioxide (NO2),16.15,Good,2018
2021-06-01 00:00:00+00:00,Williamsburg - Bushwick,Nitrogen dioxide (NO2),14.71348778,Good,2021
2013-06-01 00:00:00+00:00,Staten Island,Nitrogen dioxide (NO2),10.01,Good,2013
2021-01-01 00:00:00+00:00,East New York,Nitrogen dioxide (NO2),16.12205605,Good,2021
2021-01-01 00:00:00+00:00,Williamsburg - Bushwick,Nitrogen dioxide (NO2),19.0385913,Good,2021
2021-01-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),18.02984319,Good,2021
2021-06-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),13.69146713,Good,2021
2010-12-01 00:00:00+00:00,Pelham - Throgs Neck,Fine particles (PM 2.5),13.3,Good,2010
2009-06-01 00:00:00+00:00,Pelham - Throgs Neck,Fine particles (PM 2.5),10.44,Good,2009
2015-12-31 00:00:00+00:00,Upper West Side (CD7),Nitrogen dioxide (NO2),23.15,Good,2015
2018-01-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Nitrogen dioxide (NO2),18.43,Good,2018
2010-12-01 00:00:00+00:00,Pelham - Throgs Neck,Nitrogen dioxide (NO2),27.63,Good,2010
2012-12-01 00:00:00+00:00,Staten Island,Nitrogen dioxide (NO2),13.8,Good,2012
2009-12-01 00:00:00+00:00,Pelham - Throgs Neck,Nitrogen dioxide (NO2),21.04,Good,2009
2022-12-01 00:00:00+00:00,Staten Island,Nitrogen dioxide (NO2),17.32271341,Good,2022
2010-06-01 00:00:00+00:00,Staten Island,Nitrogen dioxide (NO2),12.03,Good,2010
2011-06-01 00:00:00+00:00,Staten Island,Nitrogen dioxide (NO2),11.57,Good,2011
2010-06-01 00:00:00+00:00,Pelham - Throgs Neck,Nitrogen dioxide (NO2),17.88,Good,2010
2011-06-01 00:00:00+00:00,Pelham - Throgs Neck,Nitrogen dioxide (NO2),17.17,Good,2011
2021-06-01 00:00:00+00:00,East New York,Fine particles (PM 2.5),8.306702536,Good,2021
2012-06-01 00:00:00+00:00,Pelham - Throgs Neck,Fine particles (PM 2.5),10.29,Good,2012
2013-06-01 00:00:00+00:00,Pelham - Throgs Neck,Fine particles (PM 2.5),10.26,Good,2013
2014-06-01 00:00:00+00:00,Bayside - Little Neck,Fine particles (PM 2.5),7.96,Good,2014
2020-01-01 00:00:00+00:00,Bayside - Little Neck,Fine particles (PM 2.5),6.0,Good,2020
2018-12-01 00:00:00+00:00,Bayside - Little Neck,Fine particles (PM 2.5),6.92,Good,2018
2013-06-01 00:00:00+00:00,Pelham - Throgs Neck,Nitrogen dioxide (NO2),14.69,Good,2013
2014-06-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),15.23,Good,2014
2019-01-01 00:00:00+00:00,Sunset Park,Nitrogen dioxide (NO2),18.46,Good,2019
2017-12-01 00:00:00+00:00,Bayside Little Neck-Fresh Meadows,Nitrogen dioxide (NO2),22.83,Good,2017
2020-06-01 00:00:00+00:00,Sunset Park,Fine particles (PM 2.5),7.27,Good,2020
2011-12-01 00:00:00+00:00,East Harlem,Fine particles (PM 2.5),10.18,Good,2011
2019-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Annual vehicle miles traveled,88.064522,Moderate,2019
2010-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Annual vehicle miles traveled,64.670286,Moderate,2010
2010-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Annual vehicle miles traveled (cars),61.61334,Moderate,2010
2010-01-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Annual vehicle miles traveled (trucks),3.684539,Good,2010
2010-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Annual vehicle miles traveled (trucks),2.072889,Good,2010
2019-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Annual vehicle miles traveled (trucks),3.094335,Good,2019
2012-01-02 00:00:00+00:00,Sunset Park,Asthma hospitalizations due to Ozone,11.6,Good,2012
2005-01-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Asthma emergency departments visits due to Ozone,155.7,Unhealthy,2005
2005-01-01 00:00:00+00:00,Fordham - Bronx Pk,Asthma emergency departments visits due to Ozone,115.8,Unhealthy for Sensitive Groups,2005
2005-01-01 00:00:00+00:00,Crotona -Tremont,Asthma emergency departments visits due to Ozone,159.6,Unhealthy,2005
2005-01-01 00:00:00+00:00,Crotona -Tremont,Asthma hospitalizations due to Ozone,36.0,Good,2005
2020-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Nitrogen dioxide (NO2),17.91,Good,2020
2012-06-01 00:00:00+00:00,Upper East Side,Nitrogen dioxide (NO2),26.79,Good,2012
2013-06-01 00:00:00+00:00,Upper East Side,Nitrogen dioxide (NO2),25.15,Good,2013
2015-12-31 00:00:00+00:00,Crotona -Tremont,Nitrogen dioxide (NO2),20.37,Good,2015
2010-06-01 00:00:00+00:00,East Harlem,Fine particles (PM 2.5),12.31,Good,2010
2011-06-01 00:00:00+00:00,East Harlem,Fine particles (PM 2.5),11.81,Good,2011
2020-12-01 00:00:00+00:00,Flushing - Clearview,Fine particles (PM 2.5),6.501060424,Good,2020
2020-06-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),9.8,Good,2020
2018-06-01 00:00:00+00:00,Williamsburg - Bushwick,Nitrogen dioxide (NO2),15.84,Good,2018
2017-06-01 00:00:00+00:00,Williamsburg - Bushwick,Nitrogen dioxide (NO2),15.73,Good,2017
2016-12-01 00:00:00+00:00,Williamsburg - Bushwick,Nitrogen dioxide (NO2),26.64,Good,2016
2016-12-01 00:00:00+00:00,Long Island City - Astoria,Fine particles (PM 2.5),8.85,Good,2016
2019-01-01 00:00:00+00:00,Central Harlem (CD10),Annual vehicle miles traveled (cars),78.135048,Moderate,2019
2010-01-01 00:00:00+00:00,Central Harlem (CD10),Annual vehicle miles traveled (cars),67.563923,Moderate,2010
2019-01-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Annual vehicle miles traveled (cars),139.475151,Unhealthy for Sensitive Groups,2019
2010-01-01 00:00:00+00:00,Central Harlem (CD10),Annual vehicle miles traveled (trucks),1.27622,Good,2010
2019-01-01 00:00:00+00:00,Central Harlem (CD10),Annual vehicle miles traveled (trucks),3.45075,Good,2019
2019-01-01 00:00:00+00:00,Greenpoint,Annual vehicle miles traveled (trucks),7.174609,Good,2019
2010-01-01 00:00:00+00:00,Greenpoint,Annual vehicle miles traveled (trucks),5.585154,Good,2010
2005-01-01 00:00:00+00:00,Kingsbridge - Riverdale,Asthma hospitalizations due to Ozone,19.4,Good,2005
2017-06-01 00:00:00+00:00,Central Harlem (CD10),Nitrogen dioxide (NO2),18.96,Good,2017
2021-06-01 00:00:00+00:00,Washington Heights,Nitrogen dioxide (NO2),13.19862573,Good,2021
2015-01-01 00:00:00+00:00,Long Island City - Astoria,Boiler Emissions- Total NOx Emissions,29.3,Good,2015
2015-01-01 00:00:00+00:00,Long Island City - Astoria,Boiler Emissions- Total PM2.5 Emissions,0.7,Good,2015
2018-06-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),7.83,Good,2018
2018-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Nitrogen dioxide (NO2),12.65,Good,2018
2020-06-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Nitrogen dioxide (NO2),11.58,Good,2020
2017-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Nitrogen dioxide (NO2),13.84,Good,2017
2012-06-01 00:00:00+00:00,Jamaica and Hollis (CD12),Ozone (O3),33.94,Good,2012
2013-06-01 00:00:00+00:00,Jamaica and Hollis (CD12),Ozone (O3),31.27,Good,2013
2013-06-01 00:00:00+00:00,Borough Park (CD12),Ozone (O3),30.4,Good,2013
2012-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Ozone (O3),32.99,Good,2012
2020-12-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Nitrogen dioxide (NO2),22.56662365,Good,2020
2023-06-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),9.767412952,Good,2023
2015-01-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),8.91,Good,2015
2023-01-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),8.371853034,Good,2023
2009-12-01 00:00:00+00:00,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),22.02,Good,2009
2022-12-01 00:00:00+00:00,Midtown (CD5),Nitrogen dioxide (NO2),27.45984454,Good,2022
2023-01-01 00:00:00+00:00,Midtown (CD5),Nitrogen dioxide (NO2),26.10917545,Good,2023
2015-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Nitrogen dioxide (NO2),14.42,Good,2015
2020-06-01 00:00:00+00:00,East Flatbush - Flatbush,Nitrogen dioxide (NO2),10.66,Good,2020
2013-12-01 00:00:00+00:00,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),27.51,Good,2013
2013-12-01 00:00:00+00:00,Brownsville (CD16),Nitrogen dioxide (NO2),28.81,Good,2013
2017-12-01 00:00:00+00:00,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),26.49,Good,2017
2015-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),9.68,Good,2015
2021-01-01 00:00:00+00:00,East Flatbush - Flatbush,Fine particles (PM 2.5),6.436576312,Good,2021
2010-06-01 00:00:00+00:00,Brownsville (CD16),Fine particles (PM 2.5),12.04,Good,2010
2011-06-01 00:00:00+00:00,Brownsville (CD16),Fine particles (PM 2.5),11.65,Good,2011
2016-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),8.43,Good,2016
2015-12-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),8.57,Good,2015
2020-12-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),7.222219737,Good,2020
2013-12-01 00:00:00+00:00,Downtown - Heights - Slope,Fine particles (PM 2.5),9.99,Good,2013
2015-01-01 00:00:00+00:00,Chelsea - Clinton,Boiler Emissions- Total PM2.5 Emissions,4.9,Good,2015
2019-01-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Annual vehicle miles traveled (cars),56.567961,Moderate,2019
2019-01-01 00:00:00+00:00,Midtown (CD5),Annual vehicle miles traveled (cars),71.099446,Moderate,2019
2010-01-01 00:00:00+00:00,Downtown - Heights - Slope,Annual vehicle miles traveled (cars),87.433178,Moderate,2010
2017-01-01 00:00:00+00:00,Northeast Bronx,Asthma hospitalizations due to Ozone,26.0,Good,2017
2005-01-01 00:00:00+00:00,Central Harlem - Morningside Heights,Asthma hospitalizations due to Ozone,41.7,Good,2005
2005-01-01 00:00:00+00:00,Central Harlem - Morningside Heights,Asthma emergency departments visits due to Ozone,292.5,Very Unhealthy,2005
2023-06-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),16.03132644,Good,2023
2009-12-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Nitrogen dioxide (NO2),31.83,Good,2009
2017-01-01 00:00:00+00:00,East Harlem,Nitrogen dioxide (NO2),22.41,Good,2017
2014-12-01 00:00:00+00:00,Upper West Side,Nitrogen dioxide (NO2),27.42,Good,2014
2021-01-01 00:00:00+00:00,Upper West Side,Nitrogen dioxide (NO2),19.16866785,Good,2021
2014-12-01 00:00:00+00:00,Fordham - Bronx Pk,Nitrogen dioxide (NO2),23.33,Good,2014
2016-06-01 00:00:00+00:00,St. George and Stapleton (CD1),Ozone (O3),33.4,Good,2016
2016-06-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Ozone (O3),31.63,Good,2016
2010-06-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Nitrogen dioxide (NO2),29.66,Good,2010
2010-06-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),20.49,Good,2010
2011-06-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),20.5,Good,2011
2015-12-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Nitrogen dioxide (NO2),25.68,Good,2015
2016-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Nitrogen dioxide (NO2),16.53,Good,2016
2020-12-01 00:00:00+00:00,Lower Manhattan,Nitrogen dioxide (NO2),25.67305502,Good,2020
2011-06-01 00:00:00+00:00,Lower Manhattan,Nitrogen dioxide (NO2),31.05,Good,2011
2010-06-01 00:00:00+00:00,Lower Manhattan,Nitrogen dioxide (NO2),31.27,Good,2010
2015-12-01 00:00:00+00:00,Lower Manhattan,Nitrogen dioxide (NO2),28.96,Good,2015
2011-06-01 00:00:00+00:00,Union Square - Lower East Side,Nitrogen dioxide (NO2),27.2,Good,2011
2011-06-01 00:00:00+00:00,Lower Manhattan,Ozone (O3),25.07,Good,2011
2010-06-01 00:00:00+00:00,Southeast Queens,Ozone (O3),34.29,Good,2010
2011-06-01 00:00:00+00:00,Southeast Queens,Ozone (O3),33.59,Good,2011
2016-06-01 00:00:00+00:00,Union Square - Lower East Side,Ozone (O3),30.14,Good,2016
2010-06-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),14.02,Good,2010
2011-06-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),14.22,Good,2011
2019-01-01 00:00:00+00:00,High Bridge - Morrisania,Annual vehicle miles traveled (trucks),9.032482,Good,2019
2010-01-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Annual vehicle miles traveled (trucks),2.101004,Good,2010
2019-01-01 00:00:00+00:00,Manhattan,Annual vehicle miles traveled (cars),116.707054,Unhealthy for Sensitive Groups,2019
2019-01-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Annual vehicle miles traveled (cars),63.150114,Moderate,2019
2018-01-01 00:00:00+00:00,Lower East Side and Chinatown (CD3),Nitrogen dioxide (NO2),22.4,Good,2018
2021-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),13.13203204,Good,2021
2008-12-01 00:00:00+00:00,Jackson Heights (CD3),Nitrogen dioxide (NO2),25.64,Good,2008
2014-06-01 00:00:00+00:00,East Flatbush (CD17),Nitrogen dioxide (NO2),15.04,Good,2014
2014-06-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Nitrogen dioxide (NO2),11.2,Good,2014
2014-06-01 00:00:00+00:00,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),17.11,Good,2014
2018-12-01 00:00:00+00:00,Jackson Heights (CD3),Nitrogen dioxide (NO2),23.27,Good,2018
2017-01-01 00:00:00+00:00,West Queens,Nitrogen dioxide (NO2),20.56,Good,2017
2010-06-01 00:00:00+00:00,Highbridge and Concourse (CD4),Ozone (O3),31.01,Good,2010
2015-12-01 00:00:00+00:00,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),25.21,Good,2015
2020-12-01 00:00:00+00:00,East Flatbush (CD17),Nitrogen dioxide (NO2),22.90000661,Good,2020
2016-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),16.37,Good,2016
2015-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),25.68,Good,2015
2020-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),22.32478638,Good,2020
2023-06-01 00:00:00+00:00,Highbridge and Concourse (CD4),Nitrogen dioxide (NO2),14.04503059,Good,2023
2014-06-01 00:00:00+00:00,Morrisania and Crotona (CD3),Nitrogen dioxide (NO2),17.28,Good,2014
2018-12-01 00:00:00+00:00,Bushwick (CD4),Nitrogen dioxide (NO2),23.92,Good,2018
2015-01-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Nitrogen dioxide (NO2),16.61,Good,2015
2020-01-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Nitrogen dioxide (NO2),13.74,Good,2020
2015-01-01 00:00:00+00:00,Elmhurst and Corona (CD4),Nitrogen dioxide (NO2),21.87,Good,2015
2016-06-01 00:00:00+00:00,Canarsie - Flatlands,Ozone (O3),35.79,Good,2016
2011-06-01 00:00:00+00:00,East Flatbush - Flatbush,Ozone (O3),32.67,Good,2011
2010-06-01 00:00:00+00:00,East Flatbush - Flatbush,Ozone (O3),33.33,Good,2010
2011-06-01 00:00:00+00:00,Hunts Point - Mott Haven,Ozone (O3),33.42,Good,2011
2012-12-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),9.9,Good,2012
2015-06-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),9.21,Good,2015
2019-12-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),7.55,Good,2019
2009-12-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),9.2,Good,2009
2015-06-01 00:00:00+00:00,Coney Island (CD13),Fine particles (PM 2.5),8.69,Good,2015
2019-12-01 00:00:00+00:00,Coney Island (CD13),Fine particles (PM 2.5),6.97,Good,2019
2017-12-01 00:00:00+00:00,Sheepshead Bay (CD15),Fine particles (PM 2.5),7.79,Good,2017
2015-01-01 00:00:00+00:00,Queens,Boiler Emissions- Total NOx Emissions,15.6,Good,2015
2020-06-01 00:00:00+00:00,Long Island City - Astoria,Fine particles (PM 2.5),7.76,Good,2020
2013-12-01 00:00:00+00:00,Coney Island (CD13),Fine particles (PM 2.5),11.03,Good,2013
2014-06-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),8.23,Good,2014
2008-12-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),10.05,Good,2008
2010-12-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),9.75,Good,2010
2015-01-01 00:00:00+00:00,Sheepshead Bay (CD15),Fine particles (PM 2.5),7.76,Good,2015
2014-06-01 00:00:00+00:00,Sheepshead Bay (CD15),Fine particles (PM 2.5),8.03,Good,2014
2015-06-01 00:00:00+00:00,Sheepshead Bay (CD15),Fine particles (PM 2.5),8.77,Good,2015
2009-12-01 00:00:00+00:00,Sheepshead Bay (CD15),Fine particles (PM 2.5),8.94,Good,2009
2021-06-01 00:00:00+00:00,Queens Village (CD13),Ozone (O3),31.34943246,Good,2021
2019-12-01 00:00:00+00:00,Sheepshead Bay (CD15),Nitrogen dioxide (NO2),22.52,Good,2019
2015-01-01 00:00:00+00:00,Long Island City - Astoria,Nitrogen dioxide (NO2),21.39,Good,2015
2013-12-01 00:00:00+00:00,Coney Island (CD13),Nitrogen dioxide (NO2),24.86,Good,2013
2015-06-01 00:00:00+00:00,Coney Island (CD13),Nitrogen dioxide (NO2),10.01,Good,2015
2017-01-01 00:00:00+00:00,Borough Park,Fine particles (PM 2.5),7.27,Good,2017
2013-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Boiler Emissions- Total NOx Emissions,23.6,Good,2013
2020-01-01 00:00:00+00:00,Upper East Side,Nitrogen dioxide (NO2),20.89,Good,2020
2012-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Ozone (O3),31.48,Good,2012
2021-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Ozone (O3),27.20062856,Good,2021
2018-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),19.9,Good,2018
2021-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),22.30834077,Good,2021
2014-06-01 00:00:00+00:00,Upper East Side,Nitrogen dioxide (NO2),23.49,Good,2014
2015-12-31 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Nitrogen dioxide (NO2),21.17,Good,2015
2015-12-31 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Nitrogen dioxide (NO2),28.4,Good,2015
2015-01-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),20.01,Good,2015
2023-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),11.87083868,Good,2023
2015-01-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Nitrogen dioxide (NO2),17.83,Good,2015
2010-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Ozone (O3),31.68,Good,2010
2015-12-01 00:00:00+00:00,Belmont and East Tremont (CD6),Nitrogen dioxide (NO2),23.64,Good,2015
2016-06-01 00:00:00+00:00,Belmont and East Tremont (CD6),Nitrogen dioxide (NO2),16.3,Good,2016
2023-06-01 00:00:00+00:00,Belmont and East Tremont (CD6),Nitrogen dioxide (NO2),13.48533038,Good,2023
2014-06-01 00:00:00+00:00,Clinton and Chelsea (CD4),Nitrogen dioxide (NO2),25.35,Good,2014
2016-06-01 00:00:00+00:00,Upper East Side,Ozone (O3),30.17,Good,2016
2010-06-01 00:00:00+00:00,Upper East Side,Ozone (O3),28.21,Good,2010
2010-06-01 00:00:00+00:00,Crotona -Tremont,Ozone (O3),31.63,Good,2010
2013-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Ozone (O3),30.29,Good,2013
2021-06-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),10.80878775,Good,2021
2021-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Nitrogen dioxide (NO2),20.78398796,Good,2021
2012-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Nitrogen dioxide (NO2),15.7,Good,2012
2021-06-01 00:00:00+00:00,Central Harlem (CD10),Nitrogen dioxide (NO2),14.49825643,Good,2021
2023-06-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),11.89557531,Good,2023
2015-01-01 00:00:00+00:00,Borough Park (CD12),Nitrogen dioxide (NO2),19.93,Good,2015
